4678,7678,2024-09-11,other
4679,7679,2025-05-05,competitor
4680,7680,2024-03-25,other
4681,7681,2025-03-03,price
4682,7682,2024-04-29,competitor
4683,7684,2024-11-30,competitor
4684,7685,2024-11-05,budget
4685,7686,2025-11-23,price
4686,7690,2025-03-21,product_fit
4687,7694,2024-12-18,other
4688,7698,2025-08-31,product_fit
4689,7699,2025-03-08,competitor
4690,7700,2025-01-08,budget
4691,7703,2024-09-22,other
4692,7705,2025-03-09,budget
4693,7707,2025-08-21,competitor
4694,7708,2025-02-16,competitor
4695,7711,2024-09-17,price
4696,7712,2025-10-27,budget
4697,7714,2025-07-13,product_fit
4698,7718,2024-09-12,competitor
4699,7719,2024-12-27,competitor
4700,7720,2024-04-27,budget
4701,7721,2025-11-21,budget
4702,7722,2025-12-11,product_fit
4703,7724,2024-08-18,budget
4704,7726,2025-09-02,competitor
4705,7728,2024-12-23,price
4706,7729,2024-10-27,competitor
4707,7730,2025-08-03,product_fit
4708,7732,2024-05-02,competitor
4709,7734,2024-03-03,competitor
4710,7736,2025-11-23,budget
4711,7740,2025-02-13,competitor
4712,7742,2025-02-01,competitor
4713,7743,2024-03-21,competitor
4714,7745,2025-11-16,other
4715,7746,2025-01-01,price
4716,7751,2025-06-22,product_fit
4717,7754,2025-05-18,competitor
4718,7756,2024-08-28,budget
4719,7757,2025-04-17,competitor
4720,7759,2024-11-08,price
4721,7760,2024-12-24,price
4722,7762,2025-07-05,budget
4723,7765,2024-09-13,competitor
4724,7766,2024-11-24,product_fit
4725,7767,2024-09-14,price
4726,7768,2025-05-28,price
4727,7769,2024-11-24,product_fit
4728,7770,2024-06-09,competitor
4729,7772,2025-01-24,competitor
4730,7774,2024-06-02,budget
4731,7775,2024-11-23,product_fit
4732,7778,2024-06-10,competitor
4733,7779,2025-08-19,other
4734,7783,2025-12-28,competitor
4735,7785,2024-06-24,budget
4736,7787,2024-08-03,other
4737,7791,2025-03-23,budget
4738,7793,2024-10-25,price
4739,7796,2024-11-24,price
4740,7798,2024-11-24,competitor
4741,7799,2024-07-25,competitor
4742,7800,2025-01-03,other
4743,7801,2024-11-09,price
4744,7804,2024-06-04,price
4745,7806,2025-08-10,other
4746,7807,2024-11-27,price
4747,7809,2025-11-28,product_fit
4748,7811,2025-09-25,other
4749,7814,2025-12-26,budget
4750,7817,2025-06-03,price
4751,7820,2025-07-11,budget
4752,7821,2024-10-19,budget
4753,7822,2025-03-24,budget
4754,7826,2025-02-03,competitor
4755,7829,2024-06-04,budget
4756,7831,2024-09-27,competitor
4757,7833,2024-05-12,product_fit
4758,7836,2024-08-16,budget
4759,7837,2025-03-09,budget
4760,7839,2025-06-28,competitor
4761,7844,2024-10-24,budget
4762,7845,2024-06-29,other
4763,7849,2025-04-14,price
4764,7850,2024-09-30,other
4765,7854,2024-05-24,product_fit
4766,7855,2025-03-04,competitor
4767,7856,2025-12-20,budget
4768,7859,2025-02-19,product_fit
4769,7860,2025-07-19,price
4770,7862,2024-10-17,product_fit
4771,7863,2025-01-28,other
4772,7865,2025-02-08,budget
4773,7871,2025-11-04,budget
4774,7874,2025-03-06,budget
4775,7875,2025-09-04,other
4776,7877,2025-08-26,budget
4777,7878,2025-01-25,product_fit
4778,7880,2025-08-12,product_fit
4779,7881,2025-09-15,other
4780,7882,2024-08-18,price
4781,7883,2024-12-02,price
4782,7884,2025-04-03,price
4783,7890,2025-11-28,price
4784,7892,2024-12-19,product_fit
4785,7896,2025-01-16,competitor
4786,7900,2025-10-07,competitor
4787,7901,2025-04-12,other
4788,7902,2025-07-18,competitor
4789,7903,2024-08-10,other
4790,7905,2025-11-13,budget
4791,7906,2025-09-18,budget
4792,7908,2025-03-09,budget
4793,7910,2025-01-12,product_fit
4794,7912,2024-11-02,price
4795,7914,2024-07-16,product_fit
4796,7920,2025-06-28,price
4797,7921,2024-04-30,price
4798,7922,2024-09-24,price
4799,7925,2024-07-27,price
4800,7926,2025-02-28,budget
4801,7927,2025-05-10,competitor
4802,7928,2025-09-03,competitor
4803,7930,2025-07-09,product_fit
4804,7933,2024-05-02,competitor
4805,7935,2024-09-24,product_fit
4806,7937,2025-05-02,budget
4807,7938,2024-11-28,other
4808,7944,2024-06-18,competitor
4809,7945,2025-02-09,product_fit
4810,7947,2024-06-01,competitor
4811,7950,2025-03-04,price
4812,7952,2025-04-06,other
4813,7953,2025-03-24,competitor
4814,7958,2024-11-29,budget
4815,7959,2025-09-14,product_fit
4816,7963,2024-09-26,budget
4817,7965,2024-12-03,other
4818,7966,2024-11-15,competitor
4819,7967,2024-07-27,competitor
4820,7969,2025-03-02,other
4821,7972,2024-11-28,other
4822,7973,2024-10-19,budget
4823,7974,2024-07-02,budget
4824,7976,2024-05-10,product_fit
4825,7977,2025-08-12,competitor
4826,7979,2024-10-20,other
4827,7981,2025-02-13,competitor
4828,7984,2024-06-28,budget
4829,7988,2025-01-23,product_fit
4830,7990,2024-05-15,budget
4831,7991,2025-12-02,competitor
4832,7992,2024-12-06,price
4833,7993,2024-10-09,budget
4834,7994,2024-09-01,other
4835,7995,2024-06-06,price
4836,7996,2024-10-15,price
4837,7999,2024-08-19,price
4838,8000,2024-12-03,product_fit
4839,8001,2025-03-13,product_fit
4840,8004,2025-03-16,product_fit
4841,8008,2025-05-28,budget
4842,8010,2025-08-01,competitor
4843,8011,2025-01-05,other
4844,8012,2024-11-03,competitor
4845,8015,2024-05-09,other
4846,8016,2024-10-05,product_fit
4847,8017,2024-12-05,price
4848,8019,2025-05-22,price
4849,8020,2024-09-25,price
4850,8023,2025-09-28,budget
4851,8026,2024-02-26,competitor
4852,8028,2025-09-28,other
4853,8030,2024-12-17,price
4854,8033,2024-09-27,competitor
4855,8034,2024-05-05,product_fit
4856,8036,2025-07-13,budget
4857,8039,2025-10-20,budget
4858,8041,2025-01-16,product_fit
4859,8042,2024-09-25,budget
4860,8044,2025-06-11,product_fit
4861,8045,2025-07-13,price
4862,8047,2024-09-28,product_fit
4863,8049,2025-05-03,price
4864,8050,2025-08-27,price
4865,8051,2024-03-16,price
4866,8052,2024-09-23,product_fit
4867,8054,2024-11-21,price
4868,8063,2025-01-29,product_fit
4869,8064,2025-06-09,price
4870,8066,2024-09-18,price
4871,8067,2024-11-16,price
4872,8068,2024-03-23,budget
4873,8069,2025-06-28,budget
4874,8070,2024-03-10,other
4875,8071,2025-04-16,competitor
4876,8073,2024-06-25,other
4877,8074,2024-12-25,budget
4878,8075,2025-04-11,budget
4879,8079,2025-07-06,other
4880,8081,2024-04-18,price
4881,8082,2025-08-19,budget
4882,8083,2025-11-16,competitor
4883,8084,2025-10-02,budget
4884,8086,2024-11-15,price
4885,8089,2025-03-15,budget
4886,8090,2025-09-18,other
4887,8091,2024-06-26,product_fit
4888,8092,2025-09-27,budget
4889,8095,2024-09-18,product_fit
4890,8101,2025-02-16,budget
4891,8102,2025-03-16,budget
4892,8103,2025-12-24,competitor
4893,8104,2024-02-27,competitor
4894,8109,2025-01-15,competitor
4895,8110,2024-07-07,competitor
4896,8111,2024-08-11,price
4897,8112,2024-12-01,other
4898,8114,2025-03-03,other
4899,8117,2025-06-09,price
4900,8119,2024-11-04,price
4901,8124,2025-03-16,product_fit
4902,8126,2024-07-20,price
4903,8127,2025-03-05,other
4904,8128,2025-04-28,product_fit
4905,8131,2025-01-22,price
4906,8132,2025-10-05,product_fit
4907,8134,2025-02-08,other
4908,8135,2025-09-22,other
4909,8137,2025-06-26,price
4910,8138,2025-04-11,competitor
4911,8139,2025-03-27,price
4912,8141,2024-02-03,product_fit
4913,8142,2025-04-27,price
4914,8143,2025-05-19,product_fit
4915,8145,2025-09-08,product_fit
4916,8148,2024-07-20,budget
4917,8150,2025-07-26,competitor
4918,8152,2024-10-19,budget
4919,8154,2025-08-26,budget
4920,8156,2025-08-17,product_fit
4921,8157,2025-07-10,product_fit
4922,8159,2025-02-16,product_fit
4923,8160,2024-11-01,price
4924,8161,2024-12-15,competitor
4925,8164,2025-03-23,other
4926,8166,2025-09-02,product_fit
4927,8169,2025-03-28,price
4928,8171,2024-12-01,price
4929,8172,2025-07-04,other
4930,8173,2025-06-02,competitor
4931,8175,2025-04-20,product_fit
4932,8176,2024-08-24,other
4933,8179,2025-11-26,budget
4934,8180,2024-12-17,product_fit
4935,8181,2024-12-20,product_fit
4936,8183,2025-02-08,competitor
4937,8185,2025-10-05,product_fit
4938,8187,2025-06-15,price
4939,8188,2024-06-29,other
4940,8190,2024-11-29,other
4941,8192,2024-06-11,product_fit
4942,8193,2025-09-15,price
4943,8194,2024-09-30,product_fit
4944,8195,2025-06-01,price
4945,8196,2025-01-28,product_fit
4946,8199,2024-06-28,price
4947,8201,2024-09-07,price
4948,8202,2024-12-10,budget
4949,8203,2025-01-24,price
4950,8204,2024-11-15,product_fit
4951,8205,2024-06-20,budget
4952,8206,2024-12-28,budget
4953,8209,2024-12-20,price
4954,8212,2025-05-06,price
4955,8213,2024-11-17,competitor
4956,8215,2025-08-28,competitor
4957,8216,2024-08-07,budget
4958,8217,2024-06-29,product_fit
4959,8219,2025-10-07,product_fit
4960,8221,2025-09-14,other
4961,8225,2025-02-17,competitor
4962,8226,2025-03-28,budget
4963,8230,2025-01-19,product_fit
4964,8231,2024-10-15,budget
4965,8234,2024-10-02,product_fit
4966,8236,2024-03-25,other
4967,8237,2024-05-07,other
4968,8238,2024-05-27,budget
4969,8241,2025-05-01,product_fit
4970,8242,2024-11-12,other
4971,8243,2025-03-19,price
4972,8245,2025-11-17,competitor
4973,8248,2024-08-21,product_fit
4974,8249,2025-04-21,budget
4975,8250,2025-04-19,competitor
4976,8252,2025-03-12,budget
4977,8254,2025-05-10,budget
4978,8256,2024-08-06,other
4979,8257,2024-12-25,price
4980,8259,2025-05-08,competitor
4981,8263,2025-01-15,competitor
4982,8266,2024-06-18,price
4983,8272,2024-12-12,budget
4984,8273,2025-09-25,other
4985,8274,2025-09-11,budget
4986,8277,2025-02-11,other
4987,8280,2024-08-30,product_fit
4988,8282,2025-05-03,price
4989,8284,2024-11-10,competitor
4990,8290,2024-09-28,budget
4991,8296,2024-06-06,competitor
4992,8297,2025-05-23,budget
4993,8298,2024-11-30,product_fit
4994,8299,2025-06-08,price
4995,8301,2025-02-16,competitor
4996,8304,2025-03-01,price
4997,8305,2025-07-24,product_fit
4998,8306,2025-04-20,budget
4999,8308,2025-01-17,budget
5000,8309,2025-07-14,other
5001,8311,2025-04-26,budget
5002,8312,2025-10-06,budget
5003,8314,2024-09-20,product_fit
5004,8319,2025-09-08,product_fit
5005,8321,2025-08-28,price
5006,8322,2025-04-14,price
5007,8323,2025-08-18,other
5008,8327,2025-12-26,price
5009,8328,2025-02-16,price
5010,8335,2025-06-22,price
5011,8337,2025-11-10,competitor
5012,8339,2025-03-22,budget
5013,8340,2025-07-08,price
5014,8343,2024-12-15,price
5015,8344,2024-09-14,product_fit
5016,8345,2025-03-14,budget
5017,8347,2025-01-02,product_fit
5018,8348,2024-04-04,price
5019,8350,2025-04-10,product_fit
5020,8351,2024-10-19,price
5021,8353,2024-10-17,product_fit
5022,8358,2025-04-22,other
5023,8359,2025-02-08,price
5024,8361,2024-07-11,other
5025,8362,2024-09-03,price
5026,8364,2025-08-03,product_fit
5027,8365,2025-11-14,price
5028,8367,2025-12-03,price
5029,8368,2025-05-08,budget
5030,8369,2025-08-20,competitor
5031,8373,2025-06-29,other
5032,8375,2024-12-07,competitor
5033,8377,2025-01-21,competitor
5034,8378,2024-04-07,product_fit
5035,8381,2025-09-22,competitor
5036,8382,2024-11-08,product_fit
5037,8387,2024-09-08,budget
5038,8388,2024-03-12,price
5039,8389,2024-06-15,budget
5040,8390,2025-01-21,other
5041,8392,2025-04-22,competitor
5042,8393,2025-04-05,budget
5043,8396,2024-11-24,product_fit
5044,8398,2025-10-28,price
5045,8399,2025-05-26,other
5046,8400,2025-10-12,other
5047,8402,2024-10-22,competitor
5048,8403,2025-12-06,price
5049,8405,2024-09-02,price
5050,8408,2024-08-29,budget
5051,8410,2024-02-04,budget
5052,8414,2024-07-29,budget
5053,8415,2025-01-19,competitor
5054,8416,2025-05-13,budget
5055,8417,2025-12-22,budget
5056,8418,2024-08-23,other
5057,8420,2025-03-28,competitor
5058,8421,2024-12-27,competitor
5059,8422,2025-02-15,other
5060,8423,2025-05-20,other
5061,8427,2024-11-24,price
5062,8428,2025-11-28,other
5063,8431,2025-11-09,other
5064,8432,2025-12-01,other
5065,8434,2025-01-10,other
5066,8435,2024-11-17,other
5067,8437,2024-11-09,other
5068,8442,2025-03-15,budget
5069,8443,2024-05-20,product_fit
5070,8447,2025-03-09,budget
5071,8448,2025-06-27,price
5072,8452,2025-02-21,price
5073,8455,2024-11-29,competitor
5074,8457,2025-08-04,price
5075,8458,2025-05-13,price
5076,8459,2025-12-19,price
5077,8461,2025-01-07,budget
5078,8463,2025-04-06,other
5079,8464,2025-12-15,other
5080,8468,2024-08-30,price
5081,8469,2025-05-28,competitor
5082,8481,2024-04-07,competitor
5083,8483,2025-08-08,competitor
5084,8484,2025-06-10,product_fit
5085,8485,2025-05-28,budget
5086,8488,2025-05-28,budget
5087,8489,2025-03-04,budget
5088,8492,2025-06-15,other
5089,8493,2025-02-25,competitor
5090,8495,2024-05-29,budget
5091,8498,2025-12-17,product_fit
5092,8500,2024-09-30,price
5093,8503,2025-08-08,competitor
5094,8504,2024-09-14,budget
5095,8506,2025-08-16,product_fit
5096,8508,2025-05-28,competitor
5097,8511,2024-04-30,price
5098,8513,2025-11-17,product_fit
5099,8515,2024-09-08,price
5100,8516,2024-10-08,product_fit
5101,8519,2024-11-23,product_fit
5102,8522,2025-02-02,price
5103,8526,2025-11-09,competitor
5104,8530,2024-11-01,price
5105,8532,2025-11-20,budget
5106,8533,2024-03-21,price
5107,8536,2025-09-14,competitor
5108,8538,2025-06-03,other
5109,8539,2024-12-16,other
5110,8540,2024-12-20,product_fit
5111,8543,2024-10-22,budget
5112,8544,2024-07-18,other
5113,8545,2025-06-03,other
5114,8546,2025-04-12,product_fit
5115,8548,2025-04-13,competitor
5116,8551,2025-07-09,other
5117,8553,2024-10-11,price
5118,8554,2024-09-14,budget
5119,8555,2025-05-09,budget
5120,8556,2025-01-11,budget
5121,8558,2025-03-11,competitor
5122,8562,2024-04-05,budget
5123,8564,2025-03-24,product_fit
5124,8565,2024-09-11,product_fit
5125,8566,2024-09-26,competitor
5126,8568,2024-12-11,price
5127,8569,2025-04-14,price
5128,8572,2024-08-29,product_fit
5129,8573,2025-02-19,competitor
5130,8578,2025-01-05,budget
5131,8579,2024-12-01,price
5132,8583,2025-08-18,price
5133,8585,2024-08-03,other
5134,8587,2024-09-14,competitor
5135,8588,2025-07-04,other
5136,8590,2024-11-07,other
5137,8591,2024-10-16,budget
5138,8592,2024-08-06,product_fit
5139,8596,2025-04-02,budget
5140,8599,2025-08-28,budget
5141,8600,2024-11-01,budget
5142,8602,2024-06-07,other
5143,8603,2024-11-02,price
5144,8610,2025-07-21,competitor
5145,8614,2024-12-22,competitor
5146,8615,2025-06-18,price
5147,8616,2024-09-18,budget
5148,8618,2025-02-21,other
5149,8619,2025-03-18,competitor
5150,8620,2024-12-26,budget
5151,8621,2024-06-13,budget
5152,8622,2024-09-14,other
5153,8624,2024-12-30,budget
5154,8630,2025-02-28,other
5155,8631,2024-12-01,price
5156,8633,2025-05-02,product_fit
5157,8638,2025-11-25,other
5158,8640,2024-12-20,price
5159,8641,2024-12-22,price
5160,8644,2024-05-08,budget
5161,8650,2024-09-12,price
5162,8651,2025-03-25,budget
5163,8654,2025-04-14,budget
5164,8655,2025-06-04,price
5165,8656,2024-08-28,product_fit
5166,8658,2024-05-18,other
5167,8660,2025-06-26,price
5168,8664,2025-03-08,budget
5169,8667,2024-10-30,price
5170,8669,2025-02-09,other
5171,8672,2025-09-12,other
5172,8676,2025-01-07,other
5173,8677,2025-02-04,other
5174,8679,2025-05-22,price
5175,8681,2025-02-12,price
5176,8686,2024-12-15,product_fit
5177,8687,2024-12-26,price
5178,8694,2025-01-15,product_fit
5179,8696,2025-04-21,other
5180,8697,2024-12-13,other
5181,8700,2024-08-16,competitor
5182,8701,2024-03-12,price
5183,8703,2025-11-04,price
5184,8704,2025-06-05,product_fit
5185,8705,2024-07-14,budget
5186,8706,2025-09-28,product_fit
5187,8709,2025-02-07,price
5188,8710,2025-10-21,product_fit
5189,8711,2025-03-14,price
5190,8714,2025-05-19,other
5191,8716,2025-10-09,budget
5192,8719,2025-04-01,product_fit
5193,8721,2025-02-22,budget
5194,8726,2025-11-10,budget
5195,8728,2024-09-06,product_fit
5196,8731,2024-11-13,other
5197,8733,2024-04-02,other
5198,8735,2024-12-10,budget
5199,8736,2024-09-04,competitor
5200,8741,2024-10-19,other
5201,8742,2025-05-19,competitor
5202,8743,2024-11-29,competitor
5203,8746,2024-09-13,product_fit
5204,8747,2025-02-28,product_fit
5205,8748,2025-01-20,price
5206,8752,2025-08-18,competitor
5207,8753,2025-07-22,other
5208,8754,2025-04-20,other
5209,8755,2025-04-03,budget
5210,8756,2024-03-22,competitor
5211,8759,2025-07-05,budget
5212,8760,2024-12-07,budget
5213,8762,2025-01-01,price
5214,8763,2025-09-16,budget
5215,8764,2025-07-20,competitor
5216,8767,2025-05-18,other
5217,8770,2025-10-21,competitor
5218,8771,2025-11-05,other
5219,8772,2025-02-06,product_fit
5220,8776,2025-08-04,competitor
5221,8777,2025-02-28,product_fit
5222,8778,2024-05-04,other
5223,8782,2024-09-29,competitor
5224,8783,2025-06-23,product_fit
5225,8784,2025-06-10,product_fit
5226,8788,2024-04-05,other
5227,8793,2024-08-17,product_fit
5228,8794,2025-07-16,other
5229,8798,2024-06-28,price
5230,8800,2025-01-06,price
5231,8801,2025-06-20,competitor
5232,8802,2025-01-30,price
5233,8804,2025-08-05,budget
5234,8805,2024-07-21,budget
5235,8807,2025-01-16,price
5236,8810,2024-08-23,budget
5237,8811,2024-06-09,competitor
5238,8812,2025-07-20,price
5239,8813,2025-01-23,price
5240,8814,2025-05-24,competitor
5241,8815,2025-05-28,product_fit
5242,8817,2025-12-06,competitor
5243,8819,2025-12-03,product_fit
5244,8820,2024-09-11,product_fit
5245,8822,2025-02-18,budget
5246,8823,2024-06-27,product_fit
5247,8825,2024-07-12,price
5248,8826,2024-08-24,price
5249,8828,2025-09-19,product_fit
5250,8829,2024-05-10,competitor
5251,8831,2025-09-26,competitor
5252,8832,2025-04-02,budget
5253,8834,2025-02-24,budget
5254,8836,2024-10-19,other
5255,8840,2025-04-12,other
5256,8842,2025-03-05,other
5257,8844,2024-05-07,other
5258,8845,2025-07-10,product_fit
5259,8846,2025-06-16,price
5260,8847,2024-12-17,budget
5261,8848,2024-09-18,product_fit
5262,8850,2025-01-23,competitor
5263,8851,2025-08-23,product_fit
5264,8852,2025-05-08,price
5265,8854,2024-10-20,price
5266,8855,2025-06-04,competitor
5267,8856,2024-08-02,competitor
5268,8857,2024-12-14,budget
5269,8858,2024-04-17,budget
5270,8859,2025-01-13,budget
5271,8861,2024-04-13,price
5272,8864,2024-10-17,competitor
5273,8866,2025-08-26,competitor
5274,8873,2025-08-17,price
5275,8874,2024-11-07,other
5276,8875,2024-06-08,other
5277,8878,2025-07-09,product_fit
5278,8879,2025-04-07,competitor
5279,8880,2025-02-18,other
5280,8881,2025-08-07,other
5281,8886,2025-07-12,other
5282,8889,2025-04-24,other
5283,8890,2025-04-08,competitor
5284,8892,2025-06-18,budget
5285,8897,2024-10-11,competitor
5286,8902,2025-03-25,competitor
5287,8903,2025-03-28,price
5288,8904,2024-11-04,product_fit
5289,8912,2025-05-16,other
5290,8913,2024-09-03,product_fit
5291,8914,2025-06-26,price
5292,8915,2024-12-04,competitor
5293,8922,2024-07-15,competitor
5294,8923,2024-12-19,other
5295,8924,2025-05-10,price
5296,8925,2024-06-15,budget
5297,8927,2025-01-06,budget
5298,8928,2025-05-02,competitor
5299,8930,2024-08-31,competitor
5300,8931,2025-05-20,competitor
5301,8936,2025-02-08,other
5302,8937,2024-02-27,competitor
5303,8938,2024-09-28,product_fit
5304,8941,2024-08-05,budget
5305,8944,2025-01-27,product_fit
5306,8947,2025-07-28,product_fit
5307,8949,2024-09-07,budget
5308,8950,2025-05-15,budget
5309,8952,2024-02-06,product_fit
5310,8954,2024-05-16,product_fit
5311,8957,2024-09-26,competitor
5312,8958,2025-09-25,product_fit
5313,8959,2024-10-15,competitor
5314,8960,2025-12-25,competitor
5315,8962,2025-06-04,product_fit
5316,8963,2024-07-23,price
5317,8966,2024-08-20,budget
5318,8969,2024-05-27,price
5319,8970,2024-09-16,budget
5320,8973,2024-10-18,budget
5321,8974,2025-05-06,budget
5322,8978,2025-03-28,budget
5323,8980,2025-05-01,product_fit
5324,8983,2024-11-02,budget
5325,8984,2024-08-25,product_fit
5326,8986,2025-10-07,budget
5327,8987,2025-02-08,product_fit
5328,8989,2025-01-08,price
5329,8991,2025-09-08,price
5330,8992,2025-01-18,other
5331,8993,2025-01-10,other
5332,8996,2025-06-22,product_fit
5333,8998,2025-05-09,price
5334,8999,2025-10-04,other
5335,9002,2025-06-02,product_fit
5336,9007,2024-12-29,budget
5337,9012,2024-09-13,other
5338,9016,2024-09-26,price
5339,9019,2024-11-20,competitor
5340,9021,2025-01-30,price
5341,9023,2024-04-15,price
5342,9025,2025-05-08,budget
5343,9026,2025-09-12,competitor
5344,9027,2025-02-24,product_fit
5345,9028,2025-07-16,price
5346,9029,2024-11-11,budget
5347,9034,2024-09-09,budget
5348,9035,2024-12-02,competitor
5349,9036,2025-02-01,other
5350,9037,2025-03-12,budget
5351,9039,2024-07-09,other
5352,9040,2025-01-14,price
5353,9041,2024-05-18,price
5354,9042,2025-03-24,competitor
5355,9043,2024-11-02,budget
5356,9045,2024-06-06,price
5357,9047,2025-09-22,competitor
5358,9050,2024-11-08,product_fit
5359,9052,2025-07-20,price
5360,9053,2024-09-06,competitor
5361,9054,2025-04-28,product_fit
5362,9055,2025-01-02,other
5363,9056,2024-08-09,product_fit
5364,9057,2024-06-24,product_fit
5365,9058,2025-01-25,price
5366,9065,2025-11-09,other
5367,9069,2025-09-28,other
5368,9070,2025-07-25,product_fit
5369,9071,2025-05-25,budget
5370,9072,2025-09-03,price
5371,9074,2025-01-16,price
5372,9076,2024-09-15,budget
5373,9077,2024-05-23,competitor
5374,9079,2024-08-12,budget
5375,9080,2025-07-23,product_fit
5376,9081,2025-01-21,budget
5377,9082,2025-06-20,budget
5378,9085,2025-06-03,product_fit
5379,9086,2025-02-28,product_fit
5380,9087,2025-04-21,other
5381,9088,2025-01-04,price
5382,9090,2024-07-01,competitor
5383,9092,2024-06-12,competitor
5384,9094,2025-10-17,product_fit
5385,9096,2025-07-26,competitor
5386,9097,2025-05-19,budget
5387,9100,2024-07-21,other
5388,9103,2025-04-10,budget
5389,9105,2025-01-17,price
5390,9110,2024-12-28,other
5391,9112,2024-05-13,other
5392,9114,2025-08-22,product_fit
5393,9116,2024-12-22,other
5394,9120,2024-07-15,budget
5395,9121,2024-09-18,budget
5396,9123,2025-03-24,other
5397,9124,2025-09-26,price
5398,9126,2024-11-10,budget
5399,9127,2025-09-17,product_fit
5400,9128,2024-05-07,competitor
5401,9130,2024-08-18,budget
5402,9131,2025-05-25,competitor
5403,9132,2025-02-05,budget
5404,9135,2025-04-22,price
5405,9136,2025-05-28,product_fit
5406,9137,2025-12-26,other
5407,9138,2024-12-12,competitor
5408,9141,2024-07-03,price
5409,9142,2024-07-09,product_fit
5410,9144,2025-06-24,budget
5411,9146,2025-02-14,product_fit
5412,9149,2025-02-11,budget
5413,9152,2025-02-03,budget
5414,9153,2024-08-24,price
5415,9155,2025-04-11,competitor
5416,9157,2025-03-07,price
5417,9161,2025-02-19,other
5418,9162,2025-09-14,price
5419,9163,2025-07-03,budget
5420,9167,2025-07-19,other
5421,9168,2025-01-07,product_fit
5422,9171,2025-02-04,competitor
5423,9172,2025-03-23,other
5424,9174,2025-01-02,budget
5425,9175,2024-11-09,product_fit
5426,9177,2025-03-27,price
5427,9179,2025-09-12,budget
5428,9180,2025-09-10,budget
5429,9182,2025-08-26,other
5430,9184,2025-02-01,other
5431,9185,2025-01-24,price
5432,9189,2025-07-20,competitor
5433,9190,2024-03-21,competitor
5434,9192,2025-03-19,other
5435,9194,2025-06-26,budget
5436,9196,2025-09-23,price
5437,9198,2024-07-05,competitor
5438,9201,2024-12-01,product_fit
5439,9203,2025-01-17,budget
5440,9204,2024-12-26,budget
5441,9206,2024-09-22,competitor
5442,9211,2024-04-13,price
5443,9213,2024-08-14,budget
5444,9215,2025-11-02,budget
5445,9217,2025-12-17,product_fit
5446,9219,2024-09-02,budget
5447,9221,2025-02-01,competitor
5448,9222,2025-05-06,product_fit
5449,9223,2025-09-20,competitor
5450,9225,2025-02-25,price
5451,9226,2025-04-22,competitor
5452,9227,2024-11-19,competitor
5453,9228,2024-05-21,budget
5454,9230,2024-06-19,competitor
5455,9234,2024-12-09,other
5456,9235,2024-09-11,product_fit
5457,9236,2025-03-01,price
5458,9238,2024-02-01,budget
5459,9239,2025-06-21,other
5460,9242,2024-08-10,product_fit
5461,9244,2024-12-26,other
5462,9248,2025-05-03,price
5463,9249,2025-05-21,product_fit
5464,9250,2024-08-11,competitor
5465,9252,2024-02-01,product_fit
5466,9253,2024-10-13,budget
5467,9257,2024-09-21,budget
5468,9259,2024-04-04,other
5469,9260,2024-10-22,competitor
5470,9266,2024-12-23,competitor
5471,9271,2025-04-26,price
5472,9272,2025-12-26,other
5473,9273,2024-12-29,product_fit
5474,9274,2025-05-25,budget
5475,9276,2024-03-06,price
5476,9277,2025-08-16,price
5477,9278,2025-07-12,budget
5478,9280,2025-02-15,competitor
5479,9285,2025-08-02,budget
5480,9286,2025-01-20,product_fit
5481,9288,2024-06-01,product_fit
5482,9290,2024-10-10,competitor
5483,9291,2025-11-24,budget
5484,9292,2025-12-28,other
5485,9297,2025-08-19,other
5486,9298,2025-11-12,other
5487,9300,2025-05-05,price
5488,9301,2025-10-24,price
5489,9304,2025-10-19,competitor
5490,9305,2025-04-22,other
5491,9307,2025-12-08,product_fit
5492,9309,2025-11-01,competitor
5493,9313,2025-03-12,product_fit
5494,9314,2025-07-02,other
5495,9318,2024-05-29,price
5496,9319,2024-06-21,price
5497,9320,2024-03-03,price
5498,9322,2024-06-12,price
5499,9326,2025-10-02,price
5500,9331,2025-03-16,product_fit
5501,9336,2024-06-22,product_fit
5502,9338,2025-08-27,price
5503,9339,2025-05-05,budget
5504,9340,2025-10-19,product_fit
5505,9341,2024-12-19,budget
5506,9344,2025-01-28,budget
5507,9345,2025-02-08,budget
5508,9346,2024-11-19,other
5509,9351,2025-10-10,price
5510,9355,2024-07-19,product_fit
5511,9356,2025-07-19,other
5512,9358,2025-07-14,price
5513,9359,2024-12-09,budget
5514,9360,2025-10-25,product_fit
5515,9361,2025-10-04,product_fit
5516,9362,2024-12-24,price
5517,9367,2025-03-28,other
5518,9369,2024-09-23,other
5519,9370,2024-09-25,product_fit
5520,9372,2025-12-28,competitor
5521,9373,2025-03-16,competitor
5522,9374,2025-06-03,other
5523,9375,2025-02-12,product_fit
5524,9376,2025-02-24,product_fit
5525,9381,2024-12-09,product_fit
5526,9384,2025-05-10,competitor
5527,9385,2025-07-09,other
5528,9391,2024-02-25,other
5529,9392,2024-04-05,price
5530,9393,2025-03-02,other
5531,9396,2024-07-14,price
5532,9403,2024-10-01,product_fit
5533,9404,2025-08-27,competitor
5534,9410,2025-05-06,competitor
5535,9413,2024-08-23,other
5536,9414,2024-08-12,product_fit
5537,9415,2025-05-20,price
5538,9418,2024-10-24,competitor
5539,9419,2024-10-05,price
5540,9422,2025-03-21,product_fit
5541,9428,2025-03-02,other
5542,9429,2025-10-11,competitor
