10000,2024-10-09,medium,tech,organic,India
10001,2024-03-01,large,retail,referral,India
10002,2024-04-30,small,retail,organic,Germany
10003,2024-01-27,large,finance,ads,UK
10004,2024-01-24,large,finance,ads,US
10005,2024-09-14,medium,health,ads,UK
10006,2024-02-14,small,retail,referral,India
10007,2024-09-11,large,finance,ads,Germany
10008,2024-09-24,medium,retail,ads,Germany
10009,2024-12-25,large,tech,referral,UK
10010,2024-11-10,large,tech,ads,India
10011,2024-08-02,large,finance,organic,Germany
10012,2024-06-22,large,finance,organic,US
10013,2024-03-25,small,tech,ads,Germany
10014,2024-03-25,small,finance,referral,UK
10015,2024-02-08,small,retail,ads,India
10016,2024-03-31,large,retail,organic,India
10017,2024-07-18,medium,health,organic,Germany
10018,2024-01-31,large,tech,ads,India
10019,2024-11-29,large,tech,referral,UK
10020,2024-01-15,large,health,organic,Germany
10021,2024-12-26,medium,tech,ads,Germany
10022,2024-05-17,large,health,referral,UK
10023,2024-02-25,medium,health,referral,Germany
10024,2024-03-31,medium,tech,referral,Germany
10025,2024-06-02,large,tech,ads,India
10026,2024-01-29,small,health,referral,UK
10027,2024-05-26,small,finance,referral,UK
10028,2024-10-03,small,finance,ads,Germany
10029,2024-05-10,medium,retail,referral,UK
10030,2024-12-14,small,health,ads,UK
10031,2024-07-21,small,retail,ads,Germany
10032,2024-06-23,large,tech,ads,Germany
10033,2024-05-19,large,tech,referral,UK
10034,2024-10-16,small,retail,ads,UK
10035,2024-06-09,medium,finance,referral,UK
10036,2024-12-21,medium,finance,referral,UK
10037,2024-01-06,medium,tech,ads,US
10038,2024-08-13,medium,health,ads,UK
10039,2024-01-07,large,health,ads,UK
10040,2024-12-31,small,finance,organic,Germany
10041,2024-06-20,large,retail,organic,India
10042,2024-09-21,small,retail,organic,UK
10043,2024-01-09,medium,retail,referral,UK
10044,2024-12-12,medium,retail,referral,India
10045,2024-08-07,large,retail,ads,UK
10046,2024-07-24,large,health,organic,UK
10047,2024-07-28,large,finance,ads,India
10048,2024-10-16,large,finance,referral,UK
10049,2024-08-10,small,health,organic,Germany
10050,2024-08-30,large,retail,organic,Germany
10051,2024-06-23,small,health,ads,Germany
10052,2024-04-02,large,tech,referral,UK
10053,2024-12-02,large,tech,referral,Germany
10054,2024-02-18,medium,finance,referral,UK
10055,2024-04-05,large,health,ads,UK
10056,2024-11-16,large,tech,referral,India
10057,2024-04-11,large,tech,ads,Germany
10058,2024-06-10,medium,health,referral,US
10059,2024-01-06,large,tech,organic,US
10060,2024-04-16,small,finance,ads,India
10061,2024-02-06,small,tech,organic,UK
10062,2024-11-21,small,finance,referral,India
10063,2024-03-21,large,health,organic,India
10064,2024-12-22,large,retail,referral,US
10065,2024-11-20,medium,tech,organic,US
10066,2024-01-24,medium,finance,ads,Germany
10067,2024-05-31,small,finance,organic,India
10068,2024-05-05,large,retail,referral,India
10069,2024-04-22,small,health,ads,Germany
10070,2024-04-17,medium,retail,organic,India
10071,2024-01-17,small,finance,referral,US
10072,2024-03-18,small,health,ads,UK
10073,2024-08-19,medium,tech,organic,US
10074,2024-02-12,small,finance,organic,Germany
10075,2024-11-06,medium,health,referral,UK
10076,2024-09-27,large,health,organic,Germany
10077,2024-05-11,medium,health,ads,US
10078,2024-07-16,medium,finance,referral,US
10079,2024-05-17,small,finance,organic,Germany
10080,2024-06-17,large,health,ads,US
10081,2024-03-25,large,tech,organic,India
10082,2024-09-25,large,finance,referral,India
10083,2024-03-01,large,health,referral,US
10084,2024-05-17,small,retail,ads,UK
10085,2024-05-15,large,tech,organic,US
10086,2024-01-08,medium,tech,referral,Germany
10087,2024-10-27,medium,finance,referral,US
10088,2024-11-11,medium,retail,organic,UK
10089,2024-04-01,large,health,referral,US
10090,2024-07-28,medium,retail,organic,Germany
10091,2024-06-18,large,retail,ads,US
10092,2024-06-28,medium,health,ads,UK
10093,2024-05-31,small,retail,organic,UK
10094,2024-12-08,small,health,organic,Germany
10095,2024-06-12,large,health,organic,India
10096,2024-03-30,medium,finance,organic,US
10097,2024-09-28,large,tech,referral,India
10098,2024-10-06,small,tech,referral,US
10099,2024-05-07,small,tech,referral,US
10100,2024-11-03,large,retail,organic,UK
10101,2024-06-26,medium,retail,ads,Germany
10102,2024-02-26,medium,tech,ads,US
10103,2024-06-27,small,retail,ads,UK
10104,2024-06-25,medium,health,referral,US
10105,2024-10-17,large,retail,ads,Germany
10106,2024-11-06,small,tech,organic,US
10107,2024-06-15,small,health,ads,UK
10108,2024-03-18,medium,retail,ads,India
10109,2024-11-13,small,finance,organic,India
10110,2024-07-26,medium,finance,referral,India
10111,2024-04-19,medium,finance,ads,UK
10112,2024-06-27,medium,retail,ads,UK
10113,2024-02-10,large,retail,referral,US
10114,2024-02-26,small,tech,ads,India
10115,2024-11-13,small,retail,ads,US
10116,2024-12-01,medium,retail,ads,UK
10117,2024-12-09,large,tech,referral,UK
10118,2024-04-19,small,retail,organic,UK
10119,2024-07-20,large,retail,ads,Germany
10120,2024-04-24,large,health,ads,India
10121,2024-10-08,small,retail,ads,UK
10122,2024-01-01,large,tech,ads,India
10123,2024-04-03,small,retail,ads,UK
10124,2024-06-16,small,tech,ads,Germany
10125,2024-07-22,large,health,ads,Germany
10126,2024-06-06,small,finance,ads,US
10127,2024-03-26,small,tech,organic,US
10128,2024-01-28,small,retail,referral,UK
10129,2024-02-14,medium,tech,ads,US
10130,2024-01-01,large,tech,referral,India
10131,2024-12-27,small,health,referral,India
10132,2024-01-26,large,health,ads,Germany
10133,2024-07-10,large,retail,referral,India
10134,2024-06-13,large,health,referral,Germany
10135,2024-08-08,medium,finance,referral,UK
10136,2024-03-03,medium,tech,organic,US
10137,2024-12-24,medium,finance,organic,US
10138,2024-02-12,medium,finance,organic,US
10139,2024-06-06,large,tech,organic,Germany
10140,2024-10-05,small,finance,ads,Germany
10141,2024-06-17,large,finance,organic,UK
10142,2024-06-15,large,tech,referral,Germany
10143,2024-08-02,large,tech,referral,Germany
10144,2024-03-25,medium,finance,referral,UK
10145,2024-12-09,small,health,organic,India
10146,2024-07-20,small,tech,ads,India
10147,2024-06-27,large,finance,ads,Germany
10148,2024-12-06,small,tech,referral,Germany
10149,2024-08-02,large,retail,ads,India
10150,2024-06-15,large,health,organic,US
10151,2024-11-16,large,health,organic,Germany
10152,2024-03-12,large,health,organic,Germany
10153,2024-07-23,medium,tech,organic,UK
10154,2024-05-15,large,finance,organic,UK
10155,2024-06-21,large,health,referral,India
10156,2024-11-11,small,retail,referral,India
10157,2024-04-03,medium,tech,organic,Germany
10158,2024-10-25,small,finance,ads,India
10159,2024-08-15,small,finance,ads,UK
10160,2024-10-14,small,finance,ads,Germany
10161,2024-02-28,small,tech,ads,UK
10162,2024-05-31,large,retail,ads,Germany
10163,2024-09-29,large,health,referral,UK
10164,2024-11-12,large,finance,ads,India
10165,2024-08-05,medium,retail,referral,UK
10166,2024-04-05,large,health,ads,India
10167,2024-08-19,large,finance,ads,India
10168,2024-01-13,large,health,referral,India
10169,2024-06-14,large,finance,referral,India
10170,2024-10-16,medium,finance,referral,India
10171,2024-01-22,small,tech,organic,India
10172,2024-11-19,small,finance,organic,UK
10173,2024-03-22,large,health,referral,Germany
10174,2024-06-29,small,tech,ads,US
10175,2024-01-27,small,finance,ads,US
10176,2024-04-18,small,retail,organic,India
10177,2024-12-21,large,health,organic,UK
10178,2024-02-16,large,tech,referral,US
10179,2024-02-25,large,health,ads,Germany
10180,2024-06-26,large,health,organic,Germany
10181,2024-06-25,medium,health,ads,UK
10182,2024-09-02,large,retail,organic,UK
10183,2024-08-11,small,health,referral,India
10184,2024-10-04,small,finance,organic,UK
10185,2024-02-05,small,tech,ads,US
10186,2024-10-21,medium,health,referral,India
10187,2024-11-18,large,tech,organic,Germany
10188,2024-10-04,small,health,organic,Germany
10189,2024-08-11,medium,tech,organic,Germany
10190,2024-07-06,small,health,ads,India
10191,2024-03-04,small,retail,referral,UK
10192,2024-10-06,medium,tech,ads,US
10193,2024-03-25,medium,retail,ads,India
10194,2024-04-30,small,health,referral,US
10195,2024-02-21,small,finance,ads,US
10196,2024-01-13,small,tech,referral,India
10197,2024-08-20,small,finance,organic,India
10198,2024-10-15,small,retail,referral,India
10199,2024-09-07,large,tech,organic,US
10200,2024-12-17,large,tech,ads,UK
10201,2024-06-23,large,retail,referral,UK
10202,2024-11-29,medium,finance,referral,India
10203,2024-07-29,small,retail,ads,India
10204,2024-10-29,medium,tech,organic,US
10205,2024-03-02,small,retail,referral,Germany
10206,2024-07-26,medium,finance,organic,Germany
10207,2024-04-02,medium,retail,referral,India
10208,2024-09-30,small,retail,ads,UK
10209,2024-04-02,large,tech,referral,UK
10210,2024-07-04,medium,tech,ads,UK
10211,2024-06-21,medium,tech,referral,US
10212,2024-07-18,large,finance,ads,Germany
10213,2024-10-28,large,finance,ads,India
10214,2024-09-02,small,retail,organic,US
10215,2024-01-11,large,health,referral,Germany
10216,2024-07-20,small,finance,ads,US
10217,2024-11-08,medium,retail,referral,India
10218,2024-07-28,small,finance,referral,US
10219,2024-03-23,large,tech,referral,US
10220,2024-07-06,small,finance,organic,India
10221,2024-12-04,small,finance,referral,Germany
10222,2024-04-03,small,retail,organic,US
10223,2024-03-26,small,retail,referral,India
10224,2024-02-26,small,retail,organic,Germany
10225,2024-08-21,large,tech,referral,UK
10226,2024-02-06,large,finance,ads,UK
10227,2024-08-30,small,finance,referral,US
10228,2024-06-15,large,finance,referral,US
10229,2024-07-22,small,tech,referral,Germany
10230,2024-06-25,small,retail,ads,India
10231,2024-02-01,medium,retail,ads,UK
10232,2024-11-29,medium,tech,referral,UK
10233,2024-07-10,medium,tech,ads,India
10234,2024-05-28,small,finance,organic,US
10235,2024-03-06,medium,finance,organic,UK
10236,2024-12-17,small,tech,referral,India
10237,2024-01-15,medium,retail,ads,US
10238,2024-11-30,large,finance,ads,Germany
10239,2024-07-24,medium,finance,ads,US
10240,2024-07-23,medium,health,referral,Germany
10241,2024-09-24,medium,finance,ads,Germany
10242,2024-01-12,small,health,ads,US
10243,2024-08-15,small,tech,ads,India
10244,2024-11-20,large,health,referral,US
10245,2024-04-10,small,retail,organic,Germany
10246,2024-11-07,large,tech,ads,UK
10247,2024-01-11,large,health,ads,India
10248,2024-08-01,large,tech,organic,US
10249,2024-01-14,medium,health,referral,US
10250,2024-04-16,small,finance,referral,UK
10251,2024-06-10,large,tech,referral,India
10252,2024-06-11,large,health,referral,US
10253,2024-02-02,medium,health,organic,UK
10254,2024-10-28,medium,retail,organic,UK
10255,2024-07-02,small,tech,organic,UK
10256,2024-02-04,large,finance,organic,Germany
10257,2024-01-06,small,tech,organic,UK
10258,2024-02-02,large,health,ads,Germany
10259,2024-10-09,medium,retail,organic,Germany
10260,2024-01-14,medium,retail,referral,India
10261,2024-10-11,small,finance,organic,Germany
10262,2024-05-04,large,finance,referral,UK
10263,2024-07-01,small,health,ads,India
10264,2024-10-26,medium,retail,organic,UK
10265,2024-09-16,small,tech,ads,US
10266,2024-10-17,small,health,organic,US
10267,2024-02-12,medium,retail,ads,US
10268,2024-08-30,large,health,referral,Germany
10269,2024-11-09,medium,retail,referral,India
10270,2024-07-21,small,retail,organic,Germany
10271,2024-05-05,medium,finance,referral,India
10272,2024-01-26,large,finance,referral,India
10273,2024-12-01,small,health,referral,UK
10274,2024-07-20,medium,finance,organic,UK
10275,2024-07-05,large,finance,referral,India
10276,2024-02-05,large,health,referral,UK
10277,2024-02-07,large,health,referral,UK
10278,2024-05-14,medium,finance,ads,US
10279,2024-11-25,small,health,organic,Germany
10280,2024-10-02,medium,finance,referral,US
10281,2024-01-02,medium,health,referral,US
10282,2024-05-20,medium,tech,referral,UK
10283,2024-03-14,medium,health,referral,India
10284,2024-07-23,large,tech,referral,India
10285,2024-12-12,small,health,referral,UK
10286,2024-08-12,small,retail,referral,Germany
10287,2024-10-01,large,finance,organic,Germany
10288,2024-01-20,small,health,organic,US
10289,2024-03-04,large,tech,referral,Germany
10290,2024-07-18,medium,finance,referral,India
10291,2024-07-16,large,tech,organic,UK
10292,2024-05-25,medium,health,referral,UK
10293,2024-10-14,medium,retail,ads,US
10294,2024-05-03,small,finance,organic,US
10295,2024-11-16,medium,health,organic,India
10296,2024-09-21,medium,tech,organic,Germany
10297,2024-08-27,small,retail,ads,India
10298,2024-02-28,small,health,organic,India
10299,2024-01-23,small,tech,referral,UK
10300,2024-01-01,large,health,organic,India
10301,2024-08-12,large,retail,referral,India
10302,2024-02-14,small,finance,organic,UK
10303,2024-01-14,large,finance,organic,US
10304,2024-11-22,small,retail,organic,US
10305,2024-11-17,medium,tech,ads,UK
10306,2024-11-02,large,retail,referral,UK
10307,2024-02-20,medium,health,organic,UK
10308,2024-10-02,medium,health,organic,Germany
10309,2024-02-06,small,health,ads,US
10310,2024-09-30,small,retail,referral,US
10311,2024-05-23,large,tech,referral,US
10312,2024-07-28,medium,tech,ads,US
10313,2024-03-27,small,finance,ads,India
10314,2024-10-30,medium,health,ads,US
10315,2024-07-27,medium,tech,organic,India
10316,2024-03-20,medium,finance,referral,US
10317,2024-09-23,large,retail,organic,UK
10318,2024-10-23,large,retail,referral,UK
10319,2024-08-01,small,health,referral,India
10320,2024-09-04,large,finance,organic,Germany
10321,2024-06-25,large,retail,ads,Germany
10322,2024-11-01,small,retail,ads,US
10323,2024-06-21,medium,health,organic,UK
10324,2024-11-20,large,tech,referral,Germany
10325,2024-11-12,small,finance,organic,US
10326,2024-10-08,large,retail,organic,US
10327,2024-09-13,small,tech,organic,Germany
10328,2024-06-16,large,retail,ads,US
10329,2024-07-22,medium,retail,ads,Germany
10330,2024-09-06,medium,retail,referral,Germany
10331,2024-03-15,medium,health,organic,India
10332,2024-06-04,large,retail,ads,India
10333,2024-10-17,large,tech,referral,India
10334,2024-12-13,medium,tech,organic,India
10335,2024-05-07,small,finance,organic,UK
10336,2024-08-16,small,retail,referral,US
10337,2024-11-10,medium,retail,organic,Germany
10338,2024-08-04,large,finance,organic,UK
10339,2024-08-10,large,finance,referral,India
10340,2024-10-13,small,finance,organic,US
10341,2024-06-10,large,tech,referral,Germany
10342,2024-09-16,medium,finance,organic,US
10343,2024-09-22,large,finance,referral,India
10344,2024-10-26,medium,tech,organic,India
10345,2024-08-23,small,finance,referral,US
10346,2024-11-27,large,tech,ads,UK
10347,2024-11-02,small,finance,ads,US
10348,2024-10-28,large,tech,organic,US
10349,2024-11-23,small,tech,ads,US
10350,2024-12-07,small,health,organic,UK
10351,2024-03-08,small,retail,ads,Germany
10352,2024-04-20,small,health,ads,Germany
10353,2024-11-30,medium,finance,organic,India
10354,2024-05-06,medium,tech,referral,India
10355,2024-08-30,medium,finance,organic,US
10356,2024-07-28,medium,retail,referral,Germany
10357,2024-03-31,medium,health,ads,Germany
10358,2024-04-03,small,tech,organic,UK
10359,2024-12-14,medium,health,organic,US
10360,2024-07-13,medium,tech,ads,Germany
10361,2024-08-04,small,finance,referral,India
10362,2024-07-27,medium,retail,organic,US
10363,2024-09-11,large,retail,ads,US
10364,2024-03-31,small,tech,ads,UK
10365,2024-05-14,large,finance,referral,US
10366,2024-06-24,large,health,ads,India
10367,2024-11-19,large,retail,organic,UK
10368,2024-05-26,small,tech,referral,India
10369,2024-09-25,small,tech,referral,US
10370,2024-02-25,small,tech,ads,Germany
10371,2024-10-23,medium,health,organic,US
10372,2024-02-27,large,finance,organic,Germany
10373,2024-09-04,large,tech,ads,Germany
10374,2024-01-14,large,finance,ads,India
10375,2024-09-18,small,retail,referral,UK
10376,2024-07-06,small,retail,organic,India
10377,2024-06-08,medium,finance,ads,India
10378,2024-01-15,medium,retail,referral,India
10379,2024-02-05,large,tech,ads,US
10380,2024-02-15,small,finance,organic,India
10381,2024-03-04,medium,tech,organic,UK
10382,2024-05-04,small,retail,ads,India
10383,2024-11-08,large,health,ads,India
10384,2024-10-17,large,retail,referral,Germany
10385,2024-07-20,large,health,ads,UK
10386,2024-12-02,small,finance,organic,India
10387,2024-12-26,small,health,ads,US
10388,2024-04-12,large,health,organic,Germany
10389,2024-07-19,medium,tech,organic,UK
10390,2024-08-19,large,health,referral,UK
10391,2024-01-19,small,retail,organic,India
10392,2024-12-16,large,tech,organic,UK
10393,2024-05-13,medium,health,referral,India
10394,2024-11-01,medium,tech,ads,UK
10395,2024-04-09,small,retail,organic,UK
10396,2024-06-05,small,finance,referral,UK
10397,2024-07-05,medium,tech,referral,India
10398,2024-01-28,small,tech,organic,India
10399,2024-02-03,small,tech,referral,India
10400,2024-12-30,small,finance,organic,US
10401,2024-07-28,small,finance,ads,India
10402,2024-02-02,medium,tech,organic,Germany
10403,2024-03-23,large,finance,referral,UK
10404,2024-02-16,small,finance,ads,India
10405,2024-01-09,small,health,ads,US
10406,2024-03-01,medium,tech,ads,India
10407,2024-12-31,large,tech,organic,US
10408,2024-04-17,large,tech,referral,Germany
10409,2024-09-18,small,health,ads,US
10410,2024-12-07,small,finance,organic,US
10411,2024-03-28,small,retail,referral,Germany
10412,2024-10-04,small,retail,organic,UK
10413,2024-12-31,large,tech,ads,India
10414,2024-08-15,large,finance,organic,Germany
10415,2024-01-05,small,health,referral,US
10416,2024-04-23,large,finance,referral,UK
10417,2024-06-27,small,finance,ads,UK
10418,2024-05-31,small,tech,organic,India
10419,2024-01-26,large,retail,ads,India
10420,2024-08-27,small,retail,organic,India
10421,2024-02-11,medium,health,organic,Germany
10422,2024-06-03,small,retail,referral,India
10423,2024-12-11,medium,tech,ads,Germany
10424,2024-12-21,large,finance,organic,UK
10425,2024-03-28,large,health,ads,US
10426,2024-04-08,small,retail,ads,US
10427,2024-05-06,medium,retail,ads,US
10428,2024-05-28,small,tech,ads,India
10429,2024-01-12,large,health,referral,US
10430,2024-07-11,small,health,ads,Germany
10431,2024-11-04,large,tech,organic,Germany
10432,2024-07-15,small,health,organic,UK
10433,2024-10-03,small,health,ads,Germany
10434,2024-08-13,small,retail,ads,Germany
10435,2024-08-07,small,retail,ads,Germany
10436,2024-09-26,small,finance,ads,US
10437,2024-03-23,large,tech,organic,Germany
10438,2024-12-28,large,retail,ads,UK
10439,2024-06-17,medium,retail,referral,Germany
10440,2024-09-23,large,tech,organic,US
10441,2024-03-18,small,finance,ads,Germany
10442,2024-04-30,small,finance,ads,Germany
10443,2024-09-03,medium,health,organic,India
10444,2024-08-24,small,finance,organic,US
10445,2024-07-07,medium,finance,referral,US
10446,2024-11-15,large,tech,referral,US
10447,2024-12-31,medium,finance,organic,US
10448,2024-03-30,medium,retail,referral,UK
10449,2024-09-18,large,retail,organic,India
10450,2024-09-22,large,retail,referral,India
10451,2024-01-20,small,health,referral,UK
10452,2024-02-16,small,retail,organic,Germany
10453,2024-07-03,small,tech,ads,India
10454,2024-11-28,small,finance,referral,Germany
10455,2024-01-16,small,tech,referral,US
10456,2024-01-22,small,retail,organic,India
10457,2024-12-11,small,tech,ads,India
10458,2024-12-15,medium,finance,organic,UK
10459,2024-12-31,medium,health,organic,UK
10460,2024-02-13,large,finance,organic,Germany
10461,2024-12-10,small,finance,referral,UK
10462,2024-11-18,small,health,referral,Germany
10463,2024-09-20,medium,retail,organic,Germany
10464,2024-11-18,medium,retail,ads,US
10465,2024-03-09,small,health,organic,India
10466,2024-11-01,small,finance,organic,UK
10467,2024-09-30,medium,health,referral,India
10468,2024-11-23,medium,finance,referral,US
10469,2024-05-31,small,health,organic,US
10470,2024-11-07,medium,retail,organic,India
10471,2024-03-27,small,health,organic,US
10472,2024-10-17,small,finance,ads,Germany
10473,2024-07-19,medium,retail,referral,UK
10474,2024-09-04,medium,finance,referral,India
10475,2024-06-24,small,retail,ads,India
10476,2024-05-05,medium,finance,organic,UK
10477,2024-05-30,medium,tech,organic,US
10478,2024-08-01,small,health,referral,India
10479,2024-08-07,large,health,referral,UK
10480,2024-03-23,medium,finance,referral,UK
10481,2024-04-30,large,retail,organic,India
10482,2024-12-22,small,tech,ads,US
10483,2024-04-07,small,health,ads,UK
10484,2024-11-11,small,retail,ads,UK
10485,2024-07-02,large,retail,organic,UK
10486,2024-10-08,large,health,referral,UK
10487,2024-09-25,large,retail,referral,UK
10488,2024-02-05,medium,finance,organic,India
10489,2024-01-10,medium,retail,ads,US
10490,2024-09-18,medium,finance,ads,Germany
10491,2024-05-29,large,retail,organic,Germany
10492,2024-01-08,medium,finance,referral,Germany
10493,2024-03-31,small,tech,organic,Germany
10494,2024-02-13,large,tech,ads,UK
10495,2024-02-16,medium,finance,ads,India
10496,2024-12-16,small,finance,referral,UK
10497,2024-01-04,medium,finance,ads,Germany
10498,2024-10-13,large,retail,ads,Germany
10499,2024-06-26,small,tech,ads,India
10500,2024-02-19,large,health,organic,Germany
10501,2024-04-09,large,tech,ads,US
10502,2024-09-26,small,retail,ads,Germany
10503,2024-10-11,medium,tech,organic,UK
10504,2024-02-04,medium,health,ads,Germany
10505,2024-07-25,large,health,organic,UK
10506,2024-07-04,large,finance,ads,US
10507,2024-04-13,small,retail,referral,US
10508,2024-03-03,small,tech,referral,India
10509,2024-02-13,medium,tech,ads,India
10510,2024-11-05,small,retail,ads,India
10511,2024-03-29,medium,health,organic,UK
10512,2024-09-23,large,retail,ads,India
10513,2024-04-13,large,finance,organic,India
10514,2024-05-26,small,tech,organic,India
10515,2024-12-07,small,retail,ads,Germany
10516,2024-01-27,small,tech,organic,US
10517,2024-04-24,small,tech,referral,UK
10518,2024-09-28,small,tech,organic,Germany
10519,2024-02-09,small,retail,organic,UK
10520,2024-06-12,large,retail,organic,US
10521,2024-07-11,large,health,organic,India
10522,2024-05-16,medium,health,ads,Germany
10523,2024-11-06,small,tech,referral,US
10524,2024-05-31,small,retail,referral,India
10525,2024-07-08,medium,retail,organic,India
10526,2024-09-13,small,finance,organic,UK
10527,2024-03-05,small,retail,ads,India
10528,2024-09-22,large,retail,organic,US
10529,2024-07-31,large,retail,ads,UK
10530,2024-12-21,large,health,organic,Germany
10531,2024-01-13,small,health,ads,UK
10532,2024-07-28,medium,tech,referral,India
10533,2024-08-05,small,health,ads,US
10534,2024-05-01,small,tech,ads,US
10535,2024-11-08,medium,health,ads,US
10536,2024-05-07,large,health,referral,India
10537,2024-06-16,small,tech,referral,US
10538,2024-09-23,medium,retail,organic,US
10539,2024-02-08,large,finance,referral,UK
10540,2024-01-13,large,finance,ads,Germany
10541,2024-11-11,small,tech,organic,India
10542,2024-05-07,medium,finance,referral,UK
10543,2024-02-02,medium,health,organic,India
10544,2024-01-10,large,finance,ads,India
10545,2024-12-09,medium,retail,organic,US
10546,2024-04-08,large,retail,organic,UK
10547,2024-05-10,large,health,referral,US
10548,2024-02-23,small,tech,organic,UK
10549,2024-08-06,medium,tech,referral,UK
10550,2024-03-21,large,finance,organic,Germany
10551,2024-09-20,medium,retail,organic,India
10552,2024-05-09,small,tech,referral,US
10553,2024-01-06,large,finance,ads,Germany
10554,2024-03-07,large,tech,ads,Germany
10555,2024-02-14,large,finance,organic,UK
10556,2024-11-01,large,tech,organic,UK
10557,2024-11-21,large,tech,referral,UK
10558,2024-01-17,large,health,ads,UK
10559,2024-09-02,small,health,organic,US
10560,2024-03-20,large,tech,organic,UK
10561,2024-01-07,large,tech,organic,Germany
10562,2024-05-14,medium,retail,ads,US
10563,2024-10-31,medium,finance,referral,India
10564,2024-02-05,medium,finance,organic,UK
10565,2024-10-15,medium,health,referral,India
10566,2024-08-07,large,health,organic,US
10567,2024-06-12,medium,health,referral,Germany
10568,2024-01-12,small,tech,referral,Germany
10569,2024-03-11,medium,health,organic,India
10570,2024-04-09,medium,tech,organic,Germany
10571,2024-05-15,medium,retail,referral,UK
10572,2024-06-01,small,finance,ads,India
10573,2024-01-06,small,finance,referral,UK
10574,2024-06-20,large,tech,ads,UK
10575,2024-04-08,large,retail,ads,India
10576,2024-10-13,large,tech,ads,Germany
10577,2024-02-01,small,tech,referral,Germany
10578,2024-07-24,small,finance,referral,India
10579,2024-06-21,medium,tech,organic,UK
10580,2024-02-07,large,retail,ads,US
10581,2024-06-01,small,finance,organic,US
10582,2024-12-04,medium,health,organic,Germany
10583,2024-12-30,large,health,ads,UK
10584,2024-06-08,small,finance,referral,Germany
10585,2024-09-18,large,finance,referral,Germany
10586,2024-10-16,small,retail,organic,India
10587,2024-12-21,large,tech,ads,India
10588,2024-10-04,medium,finance,organic,India
10589,2024-09-07,large,finance,ads,Germany
10590,2024-10-20,small,tech,referral,Germany
10591,2024-10-22,small,health,organic,India
10592,2024-05-05,small,tech,ads,US
10593,2024-03-08,small,health,ads,India
10594,2024-11-01,large,retail,organic,India
10595,2024-01-19,medium,finance,ads,India
10596,2024-08-01,large,tech,referral,India
10597,2024-04-08,medium,retail,ads,UK
10598,2024-10-14,medium,finance,organic,Germany
10599,2024-07-25,large,tech,organic,India
10600,2024-02-20,medium,retail,organic,Germany
10601,2024-04-10,medium,finance,referral,US
10602,2024-06-24,small,health,ads,US
10603,2024-03-07,large,retail,ads,US
10604,2024-08-28,large,retail,ads,India
10605,2024-06-07,large,health,referral,India
10606,2024-06-27,large,retail,ads,India
10607,2024-05-24,medium,health,organic,UK
10608,2024-08-16,medium,tech,ads,India
10609,2024-07-25,medium,retail,organic,Germany
10610,2024-04-30,medium,finance,ads,Germany
10611,2024-08-09,large,finance,referral,UK
10612,2024-05-30,medium,retail,ads,Germany
10613,2024-09-08,medium,finance,organic,Germany
10614,2024-01-29,medium,tech,ads,Germany
10615,2024-08-20,medium,retail,ads,UK
10616,2024-02-01,large,retail,referral,UK
10617,2024-11-21,small,retail,organic,Germany
10618,2024-08-31,large,finance,ads,India
10619,2024-12-22,large,health,organic,Germany
10620,2024-03-25,large,finance,ads,India
10621,2024-04-09,small,tech,organic,India
10622,2024-04-11,large,tech,ads,US
10623,2024-02-16,large,tech,organic,UK
10624,2024-06-08,large,retail,organic,Germany
10625,2024-08-25,large,retail,referral,UK
10626,2024-07-29,large,health,organic,US
10627,2024-12-05,large,tech,ads,US
10628,2024-05-23,large,health,referral,US
10629,2024-10-30,small,finance,referral,UK
10630,2024-12-11,small,health,ads,Germany
10631,2024-11-30,small,tech,ads,Germany
10632,2024-11-25,large,health,referral,US
10633,2024-01-24,medium,finance,organic,India
10634,2024-10-26,large,health,organic,India
10635,2024-01-25,large,health,ads,India
10636,2024-05-29,large,finance,ads,India
10637,2024-05-05,small,health,ads,India
10638,2024-02-08,medium,health,ads,US
10639,2024-09-30,large,finance,ads,Germany
10640,2024-11-26,large,finance,organic,UK
10641,2024-03-25,medium,finance,referral,UK
10642,2024-10-10,medium,tech,referral,UK
10643,2024-08-28,large,finance,ads,UK
10644,2024-04-24,small,finance,referral,Germany
10645,2024-02-28,small,health,referral,UK
10646,2024-10-18,medium,retail,ads,India
10647,2024-06-24,small,finance,organic,UK
10648,2024-02-14,large,retail,ads,UK
10649,2024-04-26,small,finance,organic,India
10650,2024-12-01,medium,finance,referral,US
10651,2024-01-22,medium,finance,organic,US
10652,2024-10-22,medium,retail,organic,US
10653,2024-05-06,large,finance,organic,US
10654,2024-10-30,medium,finance,referral,US
10655,2024-09-01,small,retail,ads,India
10656,2024-10-25,medium,tech,referral,US
10657,2024-06-29,small,retail,organic,UK
10658,2024-01-28,large,retail,organic,UK
10659,2024-12-23,small,tech,ads,India
10660,2024-02-25,large,health,ads,UK
10661,2024-09-22,medium,finance,referral,India
10662,2024-04-09,small,retail,referral,US
10663,2024-06-22,medium,health,referral,UK
10664,2024-11-25,large,retail,ads,Germany
10665,2024-10-24,large,tech,referral,UK
10666,2024-05-26,small,health,referral,India
10667,2024-12-09,small,tech,organic,US
10668,2024-10-13,medium,finance,organic,UK
10669,2024-05-20,medium,finance,referral,Germany
10670,2024-02-07,large,finance,referral,India
10671,2024-04-18,small,tech,referral,Germany
10672,2024-09-29,small,health,ads,India
